Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18
Gene2608	2.31468872414131	1.8748713319785	-0.0739501894552617	1.06560554358688	1.87992912372987	-0.139649560025525	1.99490717095232	0.437793165153461	1.37805564623844	0.707020129178663	-0.10639767679612	0.353558149697532	-0.113383815017799	0.360308156750955	1.47332999449512	1.16408715832653	-0.111782550288541	-0.101905219801102
Gene2609	4.18429396804317	3.75334297467099	3.44903640720706	4.75820251286491	2.07541014135716	2.90568520456757	3.144511768784	4.82340062676153	4.15952897871942	3.5512194892708	2.22875962785508	3.81204432649637	3.61069736524406	3.17814870319167	1.19112183906895	4.18874513844758	3.91425585294028	3.65513743720172
Gene2610	5.87952364104853	5.33512685919347	4.69426254326957	5.45739760083583	5.81144216564646	5.00500258242231	2.88687111882213	4.4843944888684	6.28388603244841	4.43955015247058	5.07251525330761	5.03131086046149	3.52553774921167	3.72247598268976	4.24586681756883	2.94100527051051	2.92912619177151	4.73021647694174
Gene2611	-1.19492259403483	-1.23653289315603	-1.19976542370329	-1.23538846232299	-1.19622846782444	-0.230921249648294	-0.693146195290242	-1.23184101949575	-1.20129554813762	-1.25153159666743	0.0469291758083624	-0.253854827979405	0.0293017844470697	-1.25185963520025	-1.23249199989559	-0.49071563889978	-1.23872596999519	-1.22845409210326
Gene2612	-1.59178021537987	-1.63074319984012	-1.59631493637686	-1.62967157955127	-1.10976064701459	-1.65259582746457	-1.59571183577552	-1.62634983078545	-0.793916480678605	-1.65448008526735	-1.15758171052398	-0.922394758950413	-1.63436284213588	-1.65481809900196	-0.209749226687897	-1.65613541286361	-1.63279674957682	-1.6231783852023
Gene2613	4.86858841350223	3.92222151059893	1.91043006371684	3.39426417946455	4.83085462962865	3.73955680815782	4.47954341837277	4.86772167485647	3.30515476984231	4.26625169501447	5.01971440118875	3.41203749841491	1.36901662198232	3.77519315481954	6.34686424123059	4.67517713140771	4.55699366845242	4.36319200838482
Gene2614	1.37024624801224	0.357000840484712	-0.624932847547194	-0.656348246499688	-0.621789182279278	-0.684755916636147	0.750019793582166	0.897339144204535	0.744232024398836	-0.689824870055782	-0.654359612025943	2.11471983377874	-0.660725652214614	-0.690732777140457	-0.653812518433186	-0.694266944254245	1.98350396592942	-0.650271573828468
Gene2615	4.0702011746562	4.5549917382048	3.82653891513358	3.86189508126308	3.95794937725449	1.78494600485698	1.13940182204015	3.92730839341641	4.04545068504998	3.34888884948335	3.57048605229389	2.79478504814036	1.52628620687736	3.27112707469087	4.8093976362697	3.39914659449339	2.33905567147036	2.37123259934784
Gene2616	3.60553002392304	5.95059538281107	4.85115265156987	4.29525417708305	5.39678859173558	4.93558056708213	4.3842054179031	3.57166339712654	2.15072060082846	4.65583985499353	5.15219103461855	5.03615943823341	3.63068306649114	4.71348173296869	4.97171122343457	5.33336386755101	4.91802854019285	5.45101122889362
Gene2617	-0.120917344774705	2.06094236860807	1.70317703867827	0.389865817425125	2.66794771967314	-0.19208719013912	0.457097179372383	1.04242540034487	1.6984582170076	-0.19767245355222	-0.158472863267578	0.311317455937554	0.380706977964397	0.668046431806502	0.764374940971072	0.658842724940218	1.24425746144579	-0.153935811156567
Gene2618	4.96451104344748	4.63328238667043	2.13550585366403	4.33044794641881	5.49095646872641	6.99713778060751	5.09596905740731	5.50959065595484	5.54357617503131	7.60639065950802	6.54567652734558	5.38088427942769	4.47499947294829	6.32979807863708	7.20138088988515	6.6960374365549	7.21655007238981	4.87094939266038
Gene2619	4.45770358779363	2.40751149678807	4.62524826098586	3.51863752236726	1.85352250563605	2.12753090341553	4.21864826456603	3.71215133198562	3.98669522398791	2.44116403622332	1.75188518695726	2.79072658632646	2.81374982305139	2.90408679587427	1.40806696691884	2.42414520033583	1.73656873248419	3.25031055978439
Gene2620	6.02092204140324	5.96432549466416	4.95846048752199	5.42198980673737	5.78556842241604	5.09563315987189	2.95219045517691	4.48822926663214	5.6021718499289	5.02456955142197	5.00785820013594	4.38923494705536	4.15618350930673	4.32023747121396	5.06559016497328	4.06386992496413	2.39750992122916	5.05462951348485
Gene2621	2.13565974733465	2.22958515582354	3.61394150862124	0.886506938682738	2.54977253700198	4.05942742240704	1.4765848190154	2.7337575569263	0.95318074326791	2.44964628701838	4.44027136642011	3.9384905790488	5.21784052321561	2.70799350695047	3.79517839717485	3.80959754758681	4.38595759170826	2.03287829748436
Gene2622	2.44772303140366	3.40242904202415	3.53475981213711	4.19926014217106	4.62908611889353	4.59436093015259	3.77716959959243	4.07198432015072	2.81549799255668	2.72897860685377	2.08538863111423	4.23166246354338	4.38219321128581	3.8569181833357	4.37537053313266	4.30179808470303	3.88562797016788	4.22609360502447
Gene2623	1.12181346492566	0.414638595338199	0.494690262985646	0.417133523166025	4.12832861407902	3.78525153866319	0.496090234388288	0.424866110467453	0.491363993921492	4.08156448253764	6.15062207473618	3.91146269624938	0.996084733399587	0.90060469748558	4.92390017834914	2.61580115998142	5.49101749339554	1.44195689897299
Gene2624	5.47067671030843	4.60819425260203	3.99719499054998	4.12104868380585	1.74878419895246	2.67823639764583	5.30348813764218	4.38757738365782	4.34628641333364	3.30048407618913	2.79675627733597	2.64192208113014	4.7103306288628	2.32661332375002	1.65555784920719	3.28146776505153	3.65704788462462	3.88641224284157
Gene2625	5.44673888513435	4.79711469184445	3.97089837376131	5.62172080577333	4.65759287611031	4.57005267955053	3.39708387887486	4.55992064338962	5.32886268039218	4.98548486514006	4.33075995924587	5.50515970787454	4.14467892480365	5.85686045625389	5.12847534162765	4.69137888504434	3.48238503859872	4.29810108663566
Gene2626	1.23894610298549	1.74933350381998	3.40485103451782	3.14867363843417	1.5899324695595	1.66466661222895	2.54379169968551	1.97310073451762	0.718326950360171	2.52690759458792	1.9694225495051	2.99405667587675	2.98916971228383	2.30054590339341	2.6645797812099	2.28752826016419	1.1472051371471	2.31411930594544
Gene2627	2.47525494130803	4.51739901000284	4.0390022630445	3.74162114880599	5.05588316742018	2.22595077507555	4.26367420618499	5.13662444532525	4.60437276786579	1.15139864231046	0.724821935766923	1.13876214120465	1.23868790999078	1.78767127625296	1.6340110619026	0.630669817715193	1.90125783377669	3.455882774396
Gene2628	6.11600867575064	4.72109200210022	2.52203076939653	5.28811509294193	6.22269283977275	4.93484708237951	5.15883386137099	5.40985984839141	4.74715795831918	5.21593838986822	4.80455048777797	3.9651858488366	2.63836627015632	4.28842548169573	4.4984986456188	4.86314921841106	5.08027165478748	6.24125659545037
Gene2629	5.87696559777175	6.03087427339199	6.85984123782481	5.2334445936114	4.11801391299856	5.55713647793692	6.71244530524532	6.77550695084019	6.39123271482393	6.24353436259887	4.79432041312239	6.35440223324807	5.91565755510324	4.10430510185769	3.08609737690983	4.25769864044411	5.5837925158399	5.41144058740989
Gene2630	7.22303765558592	6.36359576057619	6.37857798084864	6.53299549912687	7.15544434766413	6.58485621054697	4.185493986803	6.09099055999326	7.10521850526844	6.49757628018605	7.74250378411306	6.70205635137699	6.42716428723208	6.82019861288845	7.52860427051498	5.70384921522067	3.86482050429766	5.40722391986646
Gene2631	4.75971958944422	4.55989571383839	4.02856329915544	4.52985596449895	4.72055287171595	2.65149782647486	4.89925612451312	4.02202804637499	1.90262791925573	4.10471771716384	2.76469844253332	3.60468941061408	3.60457016865015	3.61884102692907	3.37872506236244	4.94523050446755	4.10028645951531	4.69022744232347
Gene2632	2.40580318914636	4.41731327103344	5.74284935943976	5.29952804432337	4.82235228186811	3.51992787448184	5.39546966711699	4.13421980727748	5.17588047217065	3.06446151452313	1.23441801645149	3.32502554097784	2.2635932990398	3.41902340438901	2.68303701498771	2.81512799373524	3.191537292628	4.8644631084834
Gene2633	3.55100906884128	3.67147356155667	1.13553529891645	4.16635313536727	3.28370925428521	2.2391902229531	4.46062597841358	4.49523026804055	3.05106502286734	3.79838734017834	3.41041123735232	2.99016089971273	1.85470535889715	2.01190161021363	3.74615882314792	3.07994754738394	2.50853589979072	4.37892834811278
Gene2634	3.69918222275495	1.28962281436493	1.90757771260114	2.53112848719668	0.437702934505708	0.849362161554248	3.43043844596148	1.99911305124511	3.88263733371596	1.46485386062052	1.29847884430031	2.00949842873922	0.371138767595146	1.86403374295541	0.382967415953185	1.66846830898884	1.97746862203014	1.59343745715848
Gene2635	4.96564569323544	4.9898099214943	4.10903039225957	3.54127366851807	4.44121636695116	4.40763213822199	2.01013486262032	4.4735290534509	4.21909161496862	5.35831578963771	4.4280129545562	4.24919784662632	4.72135136632274	5.25243163788625	4.65494568939457	3.92172166144563	1.90873925011566	4.40430073642338
Gene2636	7.22825271006837	6.97529703813589	7.65494462498405	6.51115534947986	6.1898901080761	5.73006117263278	7.53113682128895	6.69141435021225	3.99012523059862	5.02316725397978	6.73940048621926	5.45058261486708	6.22279987913376	6.17955164869798	6.31893319061594	6.08891116091596	6.53822359087074	7.16225973681733
Gene2637	1.68258126996336	3.95762340443039	4.04812385819775	4.89672547377312	4.06188741324345	3.34188877158028	4.59967468428356	4.28709530992756	4.94019189565709	3.15570508129734	1.11818102355407	2.25465917275426	3.27752312886203	3.75744444899221	3.11101007783072	2.25372842209012	2.16793694373815	4.33902768738698
Gene2638	2.40756640823891	0.940495053459409	0.0569627311332732	2.36261722927811	1.03804118060599	1.53495922096178	0.0577172280719498	2.0675058726038	1.73563122585181	-0.0284183632053359	1.45283677486958	0.840201208958679	0.00982905650527499	-0.029610986237494	0.950177816932147	-0.0342531387614291	0.935249316454109	3.04694508746424
Gene2639	3.37268451721588	2.33079259583254	2.44841094352362	1.936276158241	1.77518836838508	3.86360486450708	4.38671665470851	1.94655415355053	2.44348452402303	3.71526026910072	3.77945868234234	3.39609703267276	2.73543386666	2.20911314166953	2.16139692673336	1.55389053131426	3.48693453206743	0.845018777029444
Gene2640	-0.952058977197276	-0.974877799276917	0.31288312962562	-0.974261363555315	-0.952787065154221	-0.46352707271614	-0.954397391850008	-0.972346346725803	0.533790361352235	0.916548703785536	-0.973035662824364	-0.997234656880669	-0.976954982196548	1.01849543734444	-0.972698241567393	-0.135224554334408	-0.976057203063901	-0.402568817183967
Gene2641	3.51960338597976	2.81266509506652	3.30725178439527	3.68134885826538	4.41132869691493	3.41762145052846	3.41099048747946	2.29076301375889	1.32860269215534	4.14718002249833	3.87723614691046	2.9219665480814	4.62234277543157	3.66039721451034	4.79477621847857	4.79975828036709	4.56781020913221	4.10592305111106
Gene2642	-1.46443517350886	-1.49883717316379	-1.46843906264453	-1.49789099613659	-1.01508538531638	-1.52497527074996	-1.46790656065664	-1.49495808939244	-0.226181000531827	-1.52986344193368	-1.49601267680476	-1.53391584951793	-0.513309731673485	-1.11264889225993	-0.739617583749194	-1.53416247274294	-1.50065033553602	-1.49215789142587
Gene2643	3.90402586056709	2.43125085160671	1.53630987912651	3.05450101924978	2.37664997018381	3.51911768242538	2.84550178167768	3.1589253361143	3.07281100051531	3.87956065551253	4.15448372595691	2.80552112378481	0.976623795567234	3.09022862185541	3.3952242544684	3.68456189316279	3.37253876918296	1.80589586894597
Gene2644	3.12589532279947	4.17539420959185	4.1289541096912	3.49651526521411	2.74306705200167	6.22148778414719	5.34811505571361	4.45150931442805	4.18945633453484	6.66932978364229	4.2985817964104	6.69152953618932	5.63901445992941	5.5890411784502	3.50697851733998	6.06682998196219	6.92720143537194	3.41345833912411
Gene2645	7.70726074776778	7.68908550152629	7.89202755623835	7.49036893126021	7.48061249220467	5.00656858372288	4.75669888655149	6.55614878205953	7.67495377308699	4.88410524274166	5.90008884863062	5.36348885898547	5.29337164764571	5.82481543394474	5.23900543321209	4.54846808586469	2.85919408910132	7.55626756887659
Gene2646	6.71607477464049	6.53156304993089	6.23554042631401	7.09185778255115	6.14191317375727	6.42951613651733	5.36007694487204	6.25509447393082	3.45866497902318	5.97423186347113	6.34895008796312	5.83645505832986	6.43198573524216	6.83764134191367	6.46490272869444	6.69893230782867	6.75110958740919	7.35275025224108
Gene2647	1.04703820622729	0.962632201788857	2.79818513055298	2.67576406839057	2.97608761411855	0.421832641095911	2.07624447109389	1.58482239205237	2.0696499445259	0.888438095662367	0.466019293753904	1.66580074088352	2.65867177952745	2.13090044760997	2.12993768209003	0.878310986353781	2.36583867077986	2.39927491397984
Gene2648	5.51118258819811	4.55379750137373	2.21221037511932	4.40656970553359	5.08532989465791	3.65730372584462	4.63074529847026	5.08666339594845	5.59152609487822	2.77269836796791	3.6439812040586	3.21731525170638	2.09336594249159	2.61790318843201	3.28483943288276	3.5457536768011	4.0697573512075	6.14237556340475
Gene2649	1.03705653316256	1.28945436542383	2.02855866161728	2.69626225670256	1.03454033184705	1.8312106952117	1.8523209745894	1.93508955671756	2.02406479088422	2.08720803384028	1.75809652155585	2.28947509078487	2.50893840906905	1.8114992492811	0.487723433715842	0.879609919928963	2.31221596890681	0.97319856750082
Gene2650	2.52371300089815	4.38803027260479	2.50803676222949	2.9213916390718	4.35291827483808	1.31373496504564	0.97187458878703	2.69947608555964	3.62106450377849	3.35026782672318	3.7351374928579	2.25560671190953	3.09777172353178	2.88315847093108	3.83866454030603	2.76961479411988	1.3823054158089	2.7108932381159
Gene2651	1.19714548168343	1.09352538983259	1.18494317357214	-0.0109072576873906	0.923112688384301	-0.0389040085247156	0.0210844632354079	0.500175425340427	0.0191392084598763	0.4288243207484	1.10192680512964	1.94391499334719	1.08404253370846	2.26804262542909	1.3128415022677	1.35817959555064	1.29625944049013	-0.00486791664052677
Gene2652	4.878191238261	7.58582538782595	7.67227450584892	7.76104624373473	8.21425128078503	8.3851227425916	7.87415030452344	7.10783758076357	6.36865666580126	8.0884768853474	5.67324881322247	7.99225603502306	7.54909384717489	8.53704616404232	9.28175926616742	8.12326616521065	7.31645630227485	7.43874669156683
Gene2653	0.241658051603845	0.516914594494849	-0.309715520579303	-0.334768815797669	-0.307182423528445	0.4520500951377	1.26152578072604	0.526686041288372	0.231115263113946	1.54542484941945	-0.33319702804191	1.18676737001916	0.167681234380443	-0.361640616687465	0.525328085737831	1.5294599541194	-0.337071153704825	0.186824302284684
Gene2654	5.1876480937587	4.19135416657392	5.27227988737294	5.07580481287454	2.71148627515106	5.38803904558116	4.09143822257312	4.40951744797589	4.01341239529789	5.23297909288935	4.85740987001699	6.28626401724653	5.89454516427169	5.16796904891449	2.5999111787776	5.49134133028231	3.34338956470784	4.22237741092342
Gene2655	4.47562469540803	4.85522511207839	4.4094413061235	4.67189328554175	5.8033612104286	3.45649690253361	2.82649201651121	4.5025381012033	4.58208455335705	5.21098228389367	4.68091581162966	3.71652952416455	4.65201142573647	4.37205353920833	4.53902066475594	4.39322895447143	2.50295725961767	4.39014752847044
Gene2656	-1.5548824884645	-1.58481322423119	-1.55836598794014	-1.58399002282216	-0.586063260986804	-1.60755412592711	-1.55790269579274	-1.5814383090361	-1.55946662290555	-1.23800760140007	-1.58235583061907	-1.24338801855186	-1.58759377501869	-1.61257041168052	-1.19077948570987	-1.61554725766496	-1.58639072799288	-0.652469986931267
Gene2657	0.534551142020409	2.45441949416669	1.95853493166513	2.57001885798288	3.41230218812516	2.81513218892296	0.528296536051601	2.34596738575907	0.52506178952509	2.63041740328025	0.478058790757681	2.42244368142742	2.91395591685166	0.912722001391933	2.77538571392168	1.72311202468725	0.469844303762633	3.34857269691732
Gene2658	5.84220815983576	5.01082281439142	2.52143629395977	4.57542296353214	4.28184931232502	5.08908924743517	4.63263481767822	4.91082428073827	4.37756482764102	5.1986950641458	5.13273300043899	5.15744320332237	2.10977652640618	5.40606791579087	6.53932756614107	5.17745602868673	6.2119763211695	4.79209015450459
Gene2659	8.19183178238004	8.98685030587891	8.47819923990592	7.91081281887314	5.26925227187963	6.57366964965464	9.16212152864545	7.53394583727285	9.02585155551064	6.50911264031056	6.77604515155627	6.03092418815937	6.18484575084716	5.79307464573912	4.77133269456539	5.86741668912162	6.96174480806051	8.0633085344222
Gene2660	3.63681798166866	3.85135603871015	4.04466294642652	4.04972345965968	3.07823997825897	2.42304627190686	2.64599274292752	3.56997117330861	4.8276701106025	3.70857635897006	1.54804446047775	4.3773483904723	3.22798166520672	2.22626861728258	3.06263939132685	2.38768545222838	1.5344517836843	4.16299297276828
Gene2661	-0.360344467358077	0.0946205192120762	0.150195647798981	-0.383942325825036	0.15564914166696	0.0485200773230788	1.13516718423087	1.19200717763571	-0.36413390717154	0.0400777009509002	0.675814595453517	0.0331223003510985	0.41301349340673	-0.405977618658991	0.428571498496124	0.0327002847941945	1.02926835793741	0.10665451760263
Gene2662	3.40015244317149	4.2802911036561	4.65800301809109	4.3266899693557	4.02900544891571	4.02335216653979	4.1882446758918	4.2550198121189	4.87679061435238	3.2191686105079	2.37429843088784	1.69801526377965	3.51345416887697	4.90551222283455	4.66062548829949	3.45054753099915	3.86825634859911	4.35379159317147
Gene2663	1.00137871845718	2.83495769572632	1.49710870800551	2.41967257356748	2.36013257678763	4.20499370564863	3.59473617573618	4.84755023004211	3.89083218319882	1.90799916131681	3.7142207911956	3.29771487897176	1.39895298266988	2.91173872713609	3.59972887795523	2.56748128918253	3.37597042657429	3.41397100754357
Gene2664	7.33815531203703	7.15473654209649	7.59106421820977	7.35946362952917	5.10992257505723	6.26691403048641	8.23172175761421	7.03944678981396	7.6587226408813	5.86621983514112	6.62984917776364	6.59797114672754	7.35954115400069	6.12578788922207	3.7721317128753	6.19743069882193	7.09986655417396	6.55543414824015
Gene2665	3.64787940473627	2.45709870376472	2.57871508333396	2.32329763276662	3.2701290828939	2.2190135756421	1.87089587659852	3.21078363690763	3.67561563736362	3.29816985194253	2.33058095825061	2.03274425556578	1.48768477846038	1.06404662773154	1.77648846538357	1.05519067890191	0.642680937825934	1.51831455488839
Gene2666	2.36568522643675	1.79638896050332	3.11715667072218	0.166824641219598	0.219505429833813	1.01975963293882	0.215588010783793	2.35467942663635	0.212646264378872	0.64420987086748	3.48608039666323	2.38859651085979	0.713862813653598	2.09721613536101	0.17069329172527	1.26432077524547	1.78962913813328	1.11857465485214
Gene2667	0.120405481129183	2.86587215106974	0.115274876973257	0.601904013202804	0.675294455263655	1.14118296311903	2.45081866656236	0.964811455205448	1.03554853238452	1.12634122666993	0.0803735274337862	1.32056950550793	0.0728604038717553	0.866980993948221	1.44742987752798	1.49302325112378	1.76341589826712	1.45861157364361
Gene2668	3.01860171392564	4.093998797321	1.7182310001363	2.88134938871335	3.0141437626099	3.67351725317515	3.87379608059227	1.96623336802414	3.51065458498845	3.6514665414988	3.96580356740772	3.44950273920208	2.19557646605206	3.52818049590292	4.74549301146573	3.97282994192358	4.36072913882915	3.87869046496704
Gene2669	2.92928186934276	1.22332418306507	2.45317845257098	2.13198831699454	1.3307334084909	3.67797663072299	3.50511428995365	0.701747800887849	2.4478347235623	4.26145445764695	5.25819065401784	1.11187349400127	1.88046409111027	5.43702597979025	0.700426739636347	3.1152709684557	5.90363220858523	1.62603098635684
Gene2670	-0.00490173117465071	1.24794431493545	-0.598640628218663	1.11587280180937	1.07218161361391	-0.644676315721862	-0.598194484399688	0.572452476259875	0.365523491367381	-0.648519849226872	-0.621438586763192	-0.651688199957369	-0.626331964382441	-0.135743168342726	-0.621017404064038	-0.142249671594386	-0.625210876851671	1.39378053016601
Gene2671	7.60729433639371	7.15071723680264	7.2524784533434	7.42397107038822	7.53742633724649	5.6705861443216	7.32851740937729	7.06820373995068	5.13474430902778	5.93385758220311	6.58882007419407	7.04165313901155	6.62059546628998	6.72023494699375	6.08406181958407	6.5745879839773	7.30034959725454	7.46395423464131
Gene2672	1.23599100004066	3.95430104529214	4.35862894820381	2.94202527754856	1.23298635934895	4.83841735609287	3.07310954965337	3.91436839584285	2.34339838036607	4.37825663518668	2.24062346108632	4.03995875501964	7.17583800857569	3.90990949742791	5.77411575239316	4.12662429688482	4.85899983355778	2.82473277590466
Gene2673	1.69856616374249	0.402457594324893	0.456888533669294	1.30588378794277	3.11574086618015	2.92437314077196	1.39960096137411	3.24674753358773	2.10086875580986	3.03097264331049	3.1188415412733	3.18139990804152	1.29306241434106	0.346299601271083	0.408399254117126	2.3831746398674	2.14346386659734	0.414347110208231
Gene2674	5.70771851135467	6.21561936371103	5.92029430032352	5.54299898278373	2.23222955994589	6.83383328598919	5.79294603125565	5.78821728132473	5.74414205418045	6.29671188434183	6.36633529215038	5.78702614249571	6.74974751702912	6.16846377279998	4.19262703726011	6.16197621315331	6.41564027435811	5.10920152848438
Gene2675	0.101640472493394	2.42227880885524	0.0969180187513216	1.39190943233164	1.68118447065697	0.847150480496906	0.0975451494477191	0.926938178633743	1.82217526908363	0.834360854854238	1.39805366143658	1.07354453044877	0.907942019542197	2.29257463398292	0.925489057727019	0.823160892498126	0.0595508208599584	0.585004665596995
Gene2676	3.96286277946364	3.62995048593394	2.97390155201697	3.42704401641901	3.44755236623076	6.221892413038	3.5581907783831	3.1879246851884	2.21128111607145	6.57762778090841	7.38734410256364	7.06760412018515	7.49713095451442	6.3722926931708	7.15386499147875	5.24256746804643	6.06412159994325	4.05980117945525
Gene2677	1.28372659990236	5.06317836731098	4.45728942735555	4.76379312779182	3.87045448608725	3.46424954695725	5.01433904778608	4.33008831403804	3.37529693078136	2.65452077656936	1.99012514789223	2.9984638593577	3.32693726972164	3.74965897196201	4.06747725596786	3.09611555930621	3.24047678635782	3.37025546007224
Gene2678	1.78882357163295	2.65023426508761	0.357088096056011	2.65419496006705	2.70419738522687	0.27299619572762	1.96283324302446	2.58146430855887	0.900092600788405	0.265912389616972	1.86032523995644	1.72468105600988	0.306662845239321	1.35114688721043	0.316375163443833	1.87477041400526	1.66285977841564	2.50093725529411
Gene2679	1.31187538971285	1.20420502776782	1.52091915382214	1.20713094639257	0.12875700136692	0.531893247087945	1.70710761052079	1.89980497502763	2.11335824275025	0.521650578565873	0.593847594847523	1.0972209706189	0.928794802746115	1.10678128323821	0.0961992996823948	0.0565138658085407	0.0907548885245457	2.9119116068539
Gene2680	1.47827349362225	-0.382996284817182	-0.343427822749222	-0.381772582986057	0.306038131215845	-0.416558998666652	-0.342730515013738	2.36750568374359	2.68420620221725	-0.422778966613065	0.233203370962123	-0.427920661353693	2.17858551062058	1.04586723686836	1.36295063463797	0.808075714320037	-0.385339682027444	-0.374346078594974
Gene2681	3.17373790137311	3.52207608920623	2.96054505040464	1.31589262419674	2.59648291850819	3.51336777146899	2.58701152593383	2.48058666310797	0.888005146570969	3.05680801157884	1.92715057168841	4.06532802755106	3.66841903963298	2.47514315106216	2.32305948709987	2.7863278367558	3.01845455140321	0.843239343609106
Gene2682	2.67385840187818	5.00403916922897	5.81482464014751	5.72612364858093	6.79180471289436	4.24814148392493	4.47168709637254	5.24656935389393	6.25562473023383	3.56525398160214	2.3100856729007	3.7666085248322	4.15523142500637	4.22094735499876	4.23965454252078	4.45185760802731	3.77470406267977	5.46818770828612
Gene2683	3.87705753041087	4.59312347190272	2.33782735772574	4.8727959549125	3.93600465194999	4.11047806282377	3.27844053927407	3.73628365979277	4.67183542380264	4.37916737853234	1.64171777624303	3.55840393401138	1.16615551965767	3.57282269863439	3.66702429026952	1.84527810938028	3.41726997179828	5.43002555019654
Gene2684	3.11880221245877	3.54363222658359	3.68145510543365	2.60602439433894	1.05063309164239	2.63321933827388	3.68388087751463	4.39955069127878	4.77813988939831	2.47929393652227	3.17858085007296	3.01535583838328	3.05981342927934	1.36075227548798	1.80147787170743	2.92322978156539	3.3990168241318	3.50734152197723
Gene2685	5.83617833763382	5.50035759618075	5.24864272723134	4.70827556495029	5.75270286407319	3.98950119509186	2.34190189499123	3.95097028306333	5.52102391718742	3.852811065746	4.37148588810517	4.39412099850831	5.03256277453013	4.54925478491845	4.54026270496805	2.99295270797779	1.49627120471171	3.89787892451875
Gene2686	-1.71247955085604	-1.73891455890076	-1.71555619880016	-0.524036587655859	-1.71330917200424	-1.41288278212163	-1.7151470163551	-1.73593381325428	-1.71652828630217	-1.41676587589257	-1.73674417390215	-1.7658695353824	-1.39525367868252	-1.76342987583922	-1.73634738086783	-1.76605904433544	-1.74030781982679	-1.73378209950172
Gene2687	2.07000851694527	3.20939769796146	4.77350005622802	4.71239741092358	3.94852404518399	3.7327152009944	2.86945682900043	3.48239911234319	3.23340551413399	3.86248631695491	1.96566126009154	2.60639483853642	4.03805809794987	3.65111898673798	2.89362281051062	2.73690263615655	3.72861719401562	4.1731455285752
Gene2688	3.00438745829077	3.86312005421475	1.3773278007086	3.42732422738123	4.13534717650624	4.66098265181934	3.46644756798127	3.75169704398056	3.45851182519264	5.07318912507098	4.96003777477739	4.37215082683175	2.05702628349101	3.58922003567768	5.89045370829234	3.75976438762147	4.69328118791005	3.69396609623013
Gene2689	4.84297372511842	4.702728415436	5.11155843723339	4.25982761741273	1.76399057089897	3.85146080523734	4.96555309370477	4.75016003238135	2.35701649797268	4.02183710099227	4.26880601677826	3.01501036900916	3.78751065960193	2.51323114801464	1.67113561533213	2.11989390866951	4.2877049621908	3.08316403003132
Gene2690	-0.636240100510106	1.50299591329226	-0.64057446609339	-0.672219140534618	-0.637409529773717	-0.111192970199256	-0.639998404728826	1.73507688935993	-0.641942509966838	-0.705974528642321	-0.0475558564835835	0.25054524271198	0.33877137289199	-0.123690974407501	2.46209419655492	-0.71045634999444	-0.0578388539856377	-0.0389826470773459
Gene2691	2.2373783883634	2.935337138236	2.22208411003687	2.72304159598044	0.818401760093041	4.19651063895369	1.71454657014224	2.95210235979238	0.809248165810868	0.679567976577826	3.98809407104459	3.11856722808154	1.87387833360306	3.86292931320244	4.58442964595728	3.04264249874301	2.9275085715911	2.13200954236713
Gene2692	0.109399160455512	1.69695170063863	2.46856960017476	2.75067904144978	1.39180779875228	2.02183585125484	3.12204066676599	1.52149677435175	2.72674398300412	0.541416264984481	0.0623500361476876	0.00741344683847367	1.26987348582093	0.0119415522900446	0.625253617056488	0.00706231341281272	0.0555310341517379	1.01592529734942
Gene2693	2.93308972457695	2.25838271891452	0.968587702419446	2.26218072162046	3.29302100348605	0.296404957526388	3.65369338065583	1.96978489288752	3.209768718487	1.65491083453194	0.347824216233831	1.15150231249842	0.337072082580044	0.286267248905782	1.96774209974145	1.9796704491212	0.339538836294842	2.5257223354428
Gene2694	5.14573299021822	4.70325272271356	5.19577193855703	5.11902958951803	2.61788536754257	7.23173041877394	4.53949311803028	4.88826652060846	5.15554639565113	7.64196216204367	7.13127990487798	8.24925919023993	8.21403853857392	6.81116779094437	4.52422598725601	5.94015021924173	8.38291509919312	4.90153320047775
Gene2695	0.682336886494786	3.40832135494702	2.93981106290596	2.47371490167119	4.07899391628389	3.54792482442128	0.675390063955519	3.23560590305132	1.58341503110069	2.67844072033602	1.13826874356393	1.85692080935666	1.75257427765793	3.47423985230465	3.08640166588046	1.85602915426299	0.610379478153108	1.78695779146044
Gene2696	3.90167334682977	4.19013468442773	4.488331775153	3.40139418534745	3.26356673276414	3.2842714503267	4.4539403122415	4.46560841642189	2.72304837215294	2.99363212367733	3.8171604937223	2.10885948561864	3.38340615986852	3.81832972905691	2.77473445239238	2.86992418560738	3.11532088567149	3.25026646081424
Gene2697	4.29666854695817	4.84065702114083	7.21985332010818	6.61741184244558	6.62755261699164	6.97392321897307	6.39988313460209	6.32820542523978	6.62808360607251	6.5477253512433	4.76353550049892	5.92000135974355	7.56462757159556	6.6607853969729	6.86402652327737	6.728247589114	6.62246012348152	7.16172438762988
Gene2698	5.40010413925234	4.24693984351399	3.10706598771707	3.15549629491988	5.3417752630232	6.24511173518939	5.24586757306413	5.43945483771018	4.31957075025704	5.96970644974511	7.47360752871882	5.63314328778224	3.6259196578934	6.39769516265029	6.16912226701887	6.50065447753161	6.39964669719863	4.7965453637538
